,id,date,type,value,elo,avg_brightness,avg_entropy,avg_hm,img,title
830,1591721298-8824,1889-11-01,cohesivity,0.39006770905999993,-187.25185017400003,154.18349920534618,20.85522743577437,16.27263685169413,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg,The Road Menders
831,1591721298-8824,1889-11-01,arousal,0.535470160273,23.008531924099998,154.18349920534618,20.85522743577437,16.27263685169413,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_The_Road_Menders_-_Google_Art_Project.jpg,The Road Menders
832,1591721298-8597,1888-06-01,creativity,0.581910516897,80.50850710350001,146.54404836081292,20.85935099215272,7.62345312047027,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg/1024px-Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg,Three White Cottages in Saintes-Maries
833,1591721298-8597,1888-06-01,arousal,0.636385327891,181.447072267,146.54404836081292,20.85935099215272,7.62345312047027,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg/1024px-Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg,Three White Cottages in Saintes-Maries
834,1591721298-8597,1888-06-01,valence,0.731694646462,358.032804698,146.54404836081292,20.85935099215272,7.62345312047027,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg/1024px-Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg,Three White Cottages in Saintes-Maries
835,1591721298-8597,1888-06-01,cohesivity,0.54859750003,92.3753112788,146.54404836081292,20.85935099215272,7.62345312047027,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg/1024px-Van_Gogh_-_Drei_wei%C3%9Fe_H%C3%BCtten_in_Saintes-Maries.jpeg,Three White Cottages in Saintes-Maries
836,1591721298-9044,1883-12-01,cohesivity,0.397727332939,-109.312478405,100.9605037508023,20.12245755656661,5.174026414369995,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gogh_-_f_1110.jpg/1024px-Gogh_-_f_1110.jpg,Imterior with a Weaver Facing Right
837,1591721298-9044,1883-12-01,arousal,0.46265613157499996,-47.1951830718,100.9605037508023,20.12245755656661,5.174026414369995,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gogh_-_f_1110.jpg/1024px-Gogh_-_f_1110.jpg,Imterior with a Weaver Facing Right
838,1591721298-9044,1883-12-01,creativity,0.435991288067,-120.547892174,100.9605037508023,20.12245755656661,5.174026414369995,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gogh_-_f_1110.jpg/1024px-Gogh_-_f_1110.jpg,Imterior with a Weaver Facing Right
839,1591721298-9044,1883-12-01,valence,0.276329511222,-357.77615542800004,100.9605037508023,20.12245755656661,5.174026414369995,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Gogh_-_f_1110.jpg/1024px-Gogh_-_f_1110.jpg,Imterior with a Weaver Facing Right
840,1591721298-8250,1885-06-01,arousal,0.575827716502,139.525666203,91.14979486880094,20.77780091797471,1.801413249014455,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg,Peasant Woman by the Fireplace
841,1591721298-8250,1885-06-01,creativity,0.401001359152,-170.370002555,91.14979486880094,20.77780091797471,1.801413249014455,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg,Peasant Woman by the Fireplace
842,1591721298-8250,1885-06-01,cohesivity,0.387574662561,-182.413091861,91.14979486880094,20.77780091797471,1.801413249014455,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg,Peasant Woman by the Fireplace
843,1591721298-8250,1885-06-01,valence,0.38493514581,-210.36533334700002,91.14979486880094,20.77780091797471,1.801413249014455,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg/1024px-Van_Gogh_-_B%C3%A4uerin%2C_am_Herdfeuer_sitzend.jpeg,Peasant Woman by the Fireplace
844,1591721298-8384,1886-01-01,valence,0.539244570841,40.1457646043,105.64776057545731,20.82439581679712,2.2671479420518392,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/1024px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,Coleus Plant in a Flowerpot
845,1591721298-8384,1886-01-01,cohesivity,0.5826527000339999,85.3862884964,105.64776057545731,20.82439581679712,2.2671479420518392,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/1024px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,Coleus Plant in a Flowerpot
846,1591721298-8384,1886-01-01,creativity,0.41808130242200003,-143.255411493,105.64776057545731,20.82439581679712,2.2671479420518392,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/1024px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,Coleus Plant in a Flowerpot
847,1591721298-8384,1886-01-01,arousal,0.41108326664399997,-150.608093172,105.64776057545731,20.82439581679712,2.2671479420518392,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg/1024px-Siernetel_in_bloempot_-_s0185V1962_-_Van_Gogh_Museum.jpg,Coleus Plant in a Flowerpot
848,1591721298-8237,1885-04-01,creativity,0.501629379861,17.4671807841,119.72787572867472,20.864811898006167,5.670061510515605,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/EveningLandscape.jpg/1024px-EveningLandscape.jpg,Evening Landscape
849,1591721298-8237,1885-04-01,valence,0.535934399435,32.0639048442,119.72787572867472,20.864811898006167,5.670061510515605,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/EveningLandscape.jpg/1024px-EveningLandscape.jpg,Evening Landscape
850,1591721298-8237,1885-04-01,cohesivity,0.469712798951,-5.44457323965,119.72787572867472,20.864811898006167,5.670061510515605,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/EveningLandscape.jpg/1024px-EveningLandscape.jpg,Evening Landscape
851,1591721298-8237,1885-04-01,arousal,0.41604388504,-141.496685023,119.72787572867472,20.864811898006167,5.670061510515605,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/EveningLandscape.jpg/1024px-EveningLandscape.jpg,Evening Landscape
852,1591721298-8787,1889-09-01,valence,0.704446106855,323.273814686,205.05978939812053,20.866930610853228,5.3199369021729135,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg/1024px-Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg,Wheat Field Behind Saint-Paul Hospital with a Reaper
853,1591721298-8787,1889-09-01,arousal,0.6154103669250001,112.111180041,205.05978939812053,20.866930610853228,5.3199369021729135,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg/1024px-Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg,Wheat Field Behind Saint-Paul Hospital with a Reaper
854,1591721298-8787,1889-09-01,cohesivity,0.5026134761600001,11.7324688609,205.05978939812053,20.866930610853228,5.3199369021729135,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg/1024px-Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg,Wheat Field Behind Saint-Paul Hospital with a Reaper
855,1591721298-8787,1889-09-01,creativity,0.587699623995,180.51923195900002,205.05978939812053,20.866930610853228,5.3199369021729135,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg/1024px-Vincent_van_Gogh_-_Wheat_Field_Behind_Saint-Paul_Hospital_with_a_Reaper_-_Google_Art_%26_Culture.jpg,Wheat Field Behind Saint-Paul Hospital with a Reaper
856,1591721298-8816,1889-11-01,valence,0.48308443700900006,6.44226578244,131.18985031690622,20.867239299853868,5.511963729283735,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg/1024px-Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg,Study of Pine Trees
857,1591721298-8816,1889-11-01,arousal,0.541109255681,92.58234715409999,131.18985031690622,20.867239299853868,5.511963729283735,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg/1024px-Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg,Study of Pine Trees
858,1591721298-8816,1889-11-01,creativity,0.47702719991899994,16.1918213595,131.18985031690622,20.867239299853868,5.511963729283735,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg/1024px-Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg,Study of Pine Trees
859,1591721298-8816,1889-11-01,cohesivity,0.367175014433,-243.42686898099998,131.18985031690622,20.867239299853868,5.511963729283735,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg/1024px-Van_Gogh_-_Studie_mit_Fichten_im_Herbst.jpeg,Study of Pine Trees
860,1591721298-8470,1887-01-01,cohesivity,0.578377547009,126.753601213,180.19287770206768,20.85901038738624,5.091891804503407,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg/1024px-Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg,Outskirts of Paris: Road with Peasant Shouldering a Spade
861,1591721298-8470,1887-01-01,arousal,0.552442251442,132.03139655299998,180.19287770206768,20.85901038738624,5.091891804503407,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg/1024px-Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg,Outskirts of Paris: Road with Peasant Shouldering a Spade
862,1591721298-8470,1887-01-01,creativity,0.58540264567,90.1418674759,180.19287770206768,20.85901038738624,5.091891804503407,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg/1024px-Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg,Outskirts of Paris: Road with Peasant Shouldering a Spade
863,1591721298-8470,1887-01-01,valence,0.620705194101,161.484713064,180.19287770206768,20.85901038738624,5.091891804503407,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg/1024px-Van_Gogh_-_Stra%C3%9Fe_am_Stadtrand_von_Paris_mit_M%C3%A4nnlicher_Figur_mit_Spaten.jpeg,Outskirts of Paris: Road with Peasant Shouldering a Spade
864,1591721298-9106,1883-07-01,arousal,0.454686142917,-67.3881466859,190.80303771092727,20.67904774055752,9.785451983696502,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Van_Gogh_-_In_the_Orchard_-_1883.jpg/1024px-Van_Gogh_-_In_the_Orchard_-_1883.jpg,Gardener near a Gnarled Apple Tree
865,1591721298-9106,1883-07-01,valence,0.467156740648,9.01299067384,190.80303771092727,20.67904774055752,9.785451983696502,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Van_Gogh_-_In_the_Orchard_-_1883.jpg/1024px-Van_Gogh_-_In_the_Orchard_-_1883.jpg,Gardener near a Gnarled Apple Tree
866,1591721298-9106,1883-07-01,cohesivity,0.39173138604999996,-148.89237537,190.80303771092727,20.67904774055752,9.785451983696502,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Van_Gogh_-_In_the_Orchard_-_1883.jpg/1024px-Van_Gogh_-_In_the_Orchard_-_1883.jpg,Gardener near a Gnarled Apple Tree
867,1591721298-9106,1883-07-01,creativity,0.501094343892,93.6562177862,190.80303771092727,20.67904774055752,9.785451983696502,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Van_Gogh_-_In_the_Orchard_-_1883.jpg/1024px-Van_Gogh_-_In_the_Orchard_-_1883.jpg,Gardener near a Gnarled Apple Tree
868,1591721298-8442,1887-01-01,valence,0.592388476792,164.85226272399998,137.4556226717715,20.86049074444152,2.8766251414554884,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg/1024px-Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg,Flowerpot with Chives
869,1591721298-8442,1887-01-01,cohesivity,0.580361416701,98.8544553309,137.4556226717715,20.86049074444152,2.8766251414554884,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg/1024px-Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg,Flowerpot with Chives
870,1591721298-8442,1887-01-01,arousal,0.455468764548,-36.9338033189,137.4556226717715,20.86049074444152,2.8766251414554884,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg/1024px-Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg,Flowerpot with Chives
871,1591721298-8442,1887-01-01,creativity,0.416164103575,-131.220527079,137.4556226717715,20.86049074444152,2.8766251414554884,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg/1024px-Bloempot_met_Chinese_bieslook_-_s0183V1962_-_Van_Gogh_Museum.jpg,Flowerpot with Chives
872,1591721298-8798,1889-10-01,cohesivity,0.299534822895,-307.586440538,117.68881032436708,20.847432860934287,4.545897684284494,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg/1024px-Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg,Les Peiroulets Ravine
873,1591721298-8798,1889-10-01,arousal,0.5063512981989999,24.261489085700003,117.68881032436708,20.847432860934287,4.545897684284494,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg/1024px-Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg,Les Peiroulets Ravine
874,1591721298-8798,1889-10-01,creativity,0.604425963873,174.04097921599998,117.68881032436708,20.847432860934287,4.545897684284494,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg/1024px-Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg,Les Peiroulets Ravine
875,1591721298-8798,1889-10-01,valence,0.429047133307,-76.7240910877,117.68881032436708,20.847432860934287,4.545897684284494,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg/1024px-Ravijn_met_beekje_-_s0118V1962_-_Van_Gogh_Museum.jpg,Les Peiroulets Ravine
876,1591721298-8797,1889-10-01,creativity,0.711297847861,328.16533275,131.68207067785463,20.871366878725052,9.600253638087922,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg/1024px-Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg,Trees in the Garden of Saint-Paul Hospital
877,1591721298-8797,1889-10-01,cohesivity,0.37247145996,-201.41885940900002,131.68207067785463,20.871366878725052,9.600253638087922,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg/1024px-Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg,Trees in the Garden of Saint-Paul Hospital
878,1591721298-8797,1889-10-01,arousal,0.698056553614,334.673911413,131.68207067785463,20.871366878725052,9.600253638087922,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg/1024px-Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg,Trees in the Garden of Saint-Paul Hospital
879,1591721298-8797,1889-10-01,valence,0.623106223304,198.341212673,131.68207067785463,20.871366878725052,9.600253638087922,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg/1024px-Vincent_van_Gogh_-_Arbres_dans_le_jardin_de_l%27asile_%281889%29.jpg,Trees in the Garden of Saint-Paul Hospital
880,1591721298-8099,1882-08-01,valence,0.346494541528,-243.510592955,110.05977887484295,20.858599459481024,3.2645067739716955,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Van_Gogh_-_Fischersfrau_am_Strand.jpeg/1024px-Van_Gogh_-_Fischersfrau_am_Strand.jpeg,Fisherman's Wife on the Beach
881,1591721298-8099,1882-08-01,arousal,0.481940709292,-34.0630835917,110.05977887484295,20.858599459481024,3.2645067739716955,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Van_Gogh_-_Fischersfrau_am_Strand.jpeg/1024px-Van_Gogh_-_Fischersfrau_am_Strand.jpeg,Fisherman's Wife on the Beach
882,1591721298-8099,1882-08-01,creativity,0.458967175193,12.671602178499999,110.05977887484295,20.858599459481024,3.2645067739716955,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Van_Gogh_-_Fischersfrau_am_Strand.jpeg/1024px-Van_Gogh_-_Fischersfrau_am_Strand.jpeg,Fisherman's Wife on the Beach
883,1591721298-8099,1882-08-01,cohesivity,0.496157348759,26.857944759299997,110.05977887484295,20.858599459481024,3.2645067739716955,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Van_Gogh_-_Fischersfrau_am_Strand.jpeg/1024px-Van_Gogh_-_Fischersfrau_am_Strand.jpeg,Fisherman's Wife on the Beach
884,1591721298-8685,1888-11-01,cohesivity,0.594290105684,180.6349944,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
885,1591721298-8685,1888-12-01,cohesivity,0.594290105684,180.6349944,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
886,1591721298-8685,1888-11-01,creativity,0.42557144401600006,-88.67267199860001,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
887,1591721298-8685,1888-12-01,creativity,0.42557144401600006,-88.67267199860001,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
888,1591721298-8685,1888-11-01,arousal,0.511467290546,2.39865389239,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
889,1591721298-8685,1888-12-01,arousal,0.511467290546,2.39865389239,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
890,1591721298-8685,1888-11-01,valence,0.454655687782,-45.112279328999996,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
891,1591721298-8685,1888-12-01,valence,0.454655687782,-45.112279328999996,94.49732912413329,20.8398273107283,2.792244874095915,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Portrait_of_Armand_Roulin_-_Google_Art_Project.jpg,Portrait of Armand Roulin
892,1591721298-8516,1887-01-01,cohesivity,0.606564927042,136.575992144,182.9170052241353,20.85673475945172,2.979335036388505,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg/1024px-Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg,Banks of the Seine with Pont de Clichy
893,1591721298-8516,1887-01-01,arousal,0.551534787655,109.992364044,182.9170052241353,20.85673475945172,2.979335036388505,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg/1024px-Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg,Banks of the Seine with Pont de Clichy
894,1591721298-8516,1887-01-01,creativity,0.5425569698830001,49.4798571666,182.9170052241353,20.85673475945172,2.979335036388505,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg/1024px-Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg,Banks of the Seine with Pont de Clichy
895,1591721298-8516,1887-01-01,valence,0.680642290764,290.046817467,182.9170052241353,20.85673475945172,2.979335036388505,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg/1024px-Van_Gogh_-_Seineufer_bei_der_Pont_de_Clichy.jpeg,Banks of the Seine with Pont de Clichy
896,1591721298-8555,1888-03-01,arousal,0.36594084905999996,-214.124152993,125.05748923246293,20.842168268474552,4.56917970543187,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg/1024px-Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg,A Pair of Leather Clogs
897,1591721298-8555,1888-03-01,creativity,0.475496362706,4.990898956580001,125.05748923246293,20.842168268474552,4.56917970543187,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg/1024px-Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg,A Pair of Leather Clogs
898,1591721298-8555,1888-03-01,cohesivity,0.65513733108,229.730068485,125.05748923246293,20.842168268474552,4.56917970543187,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg/1024px-Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg,A Pair of Leather Clogs
899,1591721298-8555,1888-03-01,valence,0.503845010572,4.39936430143,125.05748923246293,20.842168268474552,4.56917970543187,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg/1024px-Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg,A Pair of Leather Clogs
900,1591721298-8188,1885-01-01,valence,0.49390858134099996,17.3756777671,152.93805215525072,20.84088943357489,5.005185983431147,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Van_Gogh_-_Der_Pfarrgarten_in_Nuenen_im_Schnee.jpeg/1024px-Van_Gogh_-_Der_Pfarrgarten_in_Nuenen_im_Schnee.jpeg,The Parsonage Garden at Nuenen in the Snow
901,1591721298-8188,1885-01-01,arousal,0.47043923476300004,-37.5500995369,152.93805215525072,20.84088943357489,5.005185983431147,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Van_Gogh_-_Der_Pfarrgarten_in_Nuenen_im_Schnee.jpeg/1024px-Van_Gogh_-_Der_Pfarrgarten_in_Nuenen_im_Schnee.jpeg,The Parsonage Garden at Nuenen in the Snow
